dataset,sequence,method,method_id,random_seed,num_frames,abs_rel,rmse,delta_1,inference_sec,fps_inference,peak_allocated_mib,peak_reserved_mib
sintel,alley_1,Random-4 (seed 1),random4_seed1,1,50,0.3285966217517853,3.8316617012023926,0.7329597473144531,6.456081782002002,7.74463547524877,7694.2626953125,9788.0
sintel,alley_1,Random-4 (seed 2),random4_seed2,2,50,0.3267688751220703,3.8333377838134766,0.727433443069458,6.036645942833275,8.282745165692575,7694.2626953125,9788.0
sintel,alley_2,Full cache,full_cache,0,50,0.18855763971805573,5.547890663146973,0.7317227721214294,7.36334080099914,6.790396010628144,10519.35205078125,15764.0
sintel,alley_2,Recent-4,recent4,0,50,0.26194313168525696,5.588268756866455,0.4643392264842987,5.766917638946325,8.670142896151281,8033.361328125,9864.0
sintel,alley_2,Anchor+Recent-4,anchor_recent4,0,50,0.22329764068126678,5.5276265144348145,0.5677301287651062,6.2750039850361645,7.968122429759993,8033.361328125,9864.0
sintel,alley_2,K4,k4,0,50,0.1911306083202362,5.47599458694458,0.6949853897094727,5.821782409999287,8.58843503221999,8033.380859375,9864.0
sintel,alley_2,Uniform-4,anchor_uniform4,0,50,0.20046328008174896,5.505988597869873,0.6340521574020386,6.2577918919268996,7.990038796992336,8033.361328125,9864.0
sintel,alley_2,Random-4 (seed 0),random4_seed0,0,50,0.20190849900245667,5.547056674957275,0.6189830899238586,6.265864366898313,7.979745023550625,8033.361328125,9864.0
sintel,alley_2,Random-4 (seed 1),random4_seed1,1,50,0.1934644877910614,5.610821723937988,0.7694294452667236,5.766473801108077,8.670810225547557,8033.361328125,9864.0
sintel,alley_2,Random-4 (seed 2),random4_seed2,2,50,0.20785707235336304,5.505845546722412,0.6081335544586182,5.7375604710541666,8.71450510234247,8033.361328125,9864.0
sintel,ambush_2,Full cache,full_cache,0,21,3.181039571762085,12.782196044921875,0.08122199773788452,2.522441950000939,8.32526591939695,8531.31005859375,15764.0
sintel,ambush_2,Recent-4,recent4,0,21,4.518026351928711,12.970779418945312,0.07693950831890106,2.365134130930528,8.87898902872703,7841.10400390625,9864.0
sintel,ambush_2,Anchor+Recent-4,anchor_recent4,0,21,2.896230936050415,12.760449409484863,0.08177350461483002,2.4100531698204577,8.713500707357607,7841.10400390625,9864.0
sintel,ambush_2,K4,k4,0,21,2.8065097332000732,12.709136962890625,0.08184576779603958,2.459406655998464,8.538644859231086,7841.12353515625,9864.0
sintel,ambush_2,Uniform-4,anchor_uniform4,0,21,3.21419095993042,12.542155265808105,0.0766599029302597,2.437913005007431,8.61392508956077,7841.10400390625,9864.0
sintel,ambush_2,Random-4 (seed 0),random4_seed0,0,21,3.6671054363250732,12.881802558898926,0.07890259474515915,2.4218916511163116,8.670908126843976,7841.10400390625,9864.0
sintel,ambush_2,Random-4 (seed 1),random4_seed1,1,21,3.549757480621338,12.884077072143555,0.07950222492218018,2.4255555931013077,8.657810218709301,7841.10400390625,9864.0
sintel,ambush_2,Random-4 (seed 2),random4_seed2,2,21,3.2617383003234863,12.790178298950195,0.08222982287406921,2.388046172913164,8.793799817690385,7841.10400390625,9864.0
sintel,ambush_4,Full cache,full_cache,0,33,0.24203194677829742,1.2777494192123413,0.6283099055290222,4.279092763998051,7.711915076402169,9155.40625,15764.0
sintel,ambush_4,Recent-4,recent4,0,33,0.38820281624794006,1.7243033647537231,0.4306771159172058,3.7761462670750916,8.739068263253737,7726.8701171875,9864.0
sintel,ambush_4,Anchor+Recent-4,anchor_recent4,0,33,0.26363033056259155,1.4076895713806152,0.534172534942627,3.7984196739271283,8.687823577398914,7726.8701171875,9864.0
sintel,ambush_4,K4,k4,0,33,0.25128114223480225,1.229922890663147,0.6352715492248535,3.844946347999212,8.582694532830647,7726.8896484375,9864.0
sintel,ambush_4,Uniform-4,anchor_uniform4,0,33,0.25764480233192444,1.3098435401916504,0.570268988609314,3.7996645318344235,8.684977245627543,7726.8701171875,9864.0
sintel,ambush_4,Random-4 (seed 0),random4_seed0,0,33,0.2833491563796997,1.2665960788726807,0.5437198281288147,3.8051304379478097,8.67250164958803,7726.8701171875,9864.0
sintel,ambush_4,Random-4 (seed 1),random4_seed1,1,33,0.33592090010643005,1.4823672771453857,0.44392621517181396,3.8136771889403462,8.653065890238405,7726.8701171875,9864.0
sintel,ambush_4,Random-4 (seed 2),random4_seed2,2,33,0.2755213975906372,1.447951078414917,0.5182515382766724,3.7689655949361622,8.7557180262769,7726.8701171875,9864.0
sintel,ambush_5,Full cache,full_cache,0,50,0.8200700283050537,16.782249450683594,0.27497029304504395,7.274039347001235,6.873759903513966,10401.966796875,15764.0
sintel,ambush_5,Recent-4,recent4,0,50,1.0185109376907349,16.677644729614258,0.2849041819572449,5.687741487054154,8.790835538817086,7930.83349609375,9864.0
sintel,ambush_5,Anchor+Recent-4,anchor_recent4,0,50,0.7466896176338196,16.684091567993164,0.2541091740131378,5.719429519958794,8.742130631301183,7930.83349609375,9864.0
sintel,ambush_5,K4,k4,0,50,0.688203752040863,16.597400665283203,0.29221484065055847,5.768155229001422,8.668282668366391,7930.85302734375,9864.0
sintel,ambush_5,Uniform-4,anchor_uniform4,0,50,0.7312462329864502,16.62061882019043,0.26254135370254517,5.8229397248942405,8.586728072461394,7930.83349609375,9864.0
sintel,ambush_5,Random-4 (seed 0),random4_seed0,0,50,1.020989179611206,16.633983612060547,0.2438509315252304,5.821111735189334,8.589424542006963,7930.83349609375,9864.0
sintel,ambush_5,Random-4 (seed 1),random4_seed1,1,50,0.9109470248222351,16.777692794799805,0.35878196358680725,5.825792130082846,8.582523866894128,7930.83349609375,9864.0
sintel,ambush_5,Random-4 (seed 2),random4_seed2,2,50,0.9418007731437683,16.72629165649414,0.3602884113788605,5.662534676026553,8.82996800208302,7930.83349609375,9864.0
sintel,ambush_6,Full cache,full_cache,0,20,0.2816857695579529,2.3413209915161133,0.5544069409370422,2.4106826140014164,8.2964052936038,8463.8310546875,15764.0
sintel,ambush_6,Recent-4,recent4,0,20,0.33783864974975586,2.350421190261841,0.41651779413223267,2.2865656518843025,8.746742077367642,7849.77099609375,9864.0
sintel,ambush_6,Anchor+Recent-4,anchor_recent4,0,20,0.3012484312057495,2.323042392730713,0.4813503623008728,2.2961924949195236,8.710071147889957,7849.77099609375,9864.0
sintel,ambush_6,K4,k4,0,20,0.2765299081802368,2.398946523666382,0.5203165411949158,2.35454193500118,8.494221191261127,7849.79052734375,9864.0
sintel,ambush_6,Uniform-4,anchor_uniform4,0,20,0.2899389863014221,2.3307015895843506,0.4892137050628662,2.302794098155573,8.685101293258931,7849.77099609375,9864.0
sintel,ambush_6,Random-4 (seed 0),random4_seed0,0,20,0.2782812714576721,2.340830087661743,0.5233045816421509,2.316848816117272,8.632414795850737,7849.77099609375,9864.0
sintel,ambush_6,Random-4 (seed 1),random4_seed1,1,20,0.34920451045036316,2.4518649578094482,0.42924344539642334,2.35356577206403,8.497744247215321,7849.77099609375,9864.0
sintel,ambush_6,Random-4 (seed 2),random4_seed2,2,20,0.34854912757873535,2.5435681343078613,0.4680558741092682,2.2882013730704784,8.74048946713222,7849.77099609375,9864.0
sintel,ambush_7,Full cache,full_cache,0,50,0.05739960819482803,0.04034915938973427,0.9906653165817261,7.387492169997131,6.768196682910246,10317.87451171875,15764.0
sintel,ambush_7,Recent-4,recent4,0,50,0.07177646458148956,0.05393519997596741,0.9718433618545532,5.764836248010397,8.673273246444142,7844.83203125,9864.0
sintel,ambush_7,Anchor+Recent-4,anchor_recent4,0,50,0.06265279650688171,0.04471433535218239,0.9882152676582336,5.836830599932,8.566292809762631,7844.83203125,9864.0
sintel,ambush_7,K4,k4,0,50,0.05674779787659645,0.040922779589891434,0.9947580099105835,5.82021089400223,8.590753996822583,7844.8515625,9864.0
sintel,ambush_7,Uniform-4,anchor_uniform4,0,50,0.059395212680101395,0.04266282171010971,0.9926866888999939,5.761033522896469,8.678998273709325,7844.83203125,9864.0
sintel,ambush_7,Random-4 (seed 0),random4_seed0,0,50,0.08428781479597092,0.0901147648692131,0.9439114332199097,5.893905831035227,8.483338796612198,7844.83203125,9864.0
sintel,ambush_7,Random-4 (seed 1),random4_seed1,1,50,0.0679415911436081,0.052528854459524155,0.9670143127441406,5.889809039188549,8.489239577602435,7844.83203125,9864.0
sintel,ambush_7,Random-4 (seed 2),random4_seed2,2,50,0.08576595783233643,0.09093448519706726,0.9402062296867371,5.714743584161624,8.749298942926274,7844.83203125,9864.0
sintel,bamboo_1,Full cache,full_cache,0,50,0.18873946368694305,1.4672579765319824,0.746354341506958,7.4141616390006675,6.743850813419729,10520.49755859375,15764.0
sintel,bamboo_1,Recent-4,recent4,0,50,0.24796226620674133,1.9788079261779785,0.5619427561759949,5.698001513024792,8.77500644492764,8050.5087890625,9864.0
sintel,bamboo_1,Anchor+Recent-4,anchor_recent4,0,50,0.18482421338558197,1.4173698425292969,0.7688145637512207,5.7340950078796595,8.719771809028481,8050.5087890625,9864.0
sintel,bamboo_1,K4,k4,0,50,0.181677907705307,1.3994134664535522,0.7724663615226746,5.858592517000943,8.534473058999394,8050.5283203125,9864.0
sintel,bamboo_1,Uniform-4,anchor_uniform4,0,50,0.18148040771484375,1.3982188701629639,0.7769940495491028,5.728870543884113,8.72772383613691,8050.5087890625,9864.0
sintel,bamboo_1,Random-4 (seed 0),random4_seed0,0,50,0.22471213340759277,1.6600277423858643,0.6309800744056702,5.849206121871248,8.548168581893684,8050.5087890625,9864.0
sintel,bamboo_1,Random-4 (seed 1),random4_seed1,1,50,0.22440657019615173,1.7455251216888428,0.6329259872436523,5.814016418065876,8.599906915404496,8050.5087890625,9864.0
sintel,bamboo_1,Random-4 (seed 2),random4_seed2,2,50,0.21461980044841766,1.5903347730636597,0.6650034189224243,5.7100672870874405,8.756464238708423,8050.5087890625,9864.0
sintel,bamboo_2,Full cache,full_cache,0,50,0.36378198862075806,3.547121286392212,0.38548266887664795,7.325637876998371,6.825344200672823,10528.99755859375,15766.0
sintel,bamboo_2,Recent-4,recent4,0,50,0.4509713649749756,3.7938976287841797,0.3645798861980438,5.690810912987217,8.786094067172938,8048.24560546875,9864.0
sintel,bamboo_2,Anchor+Recent-4,anchor_recent4,0,50,0.40767204761505127,3.6598777770996094,0.36758363246917725,5.7708767040167,8.664194812063569,8048.24560546875,9864.0
sintel,bamboo_2,K4,k4,0,50,0.3760126531124115,3.5757253170013428,0.39458662271499634,5.9177986059985415,8.449087799189009,8048.26513671875,9864.0
sintel,bamboo_2,Uniform-4,anchor_uniform4,0,50,0.39966678619384766,3.6146037578582764,0.3697802722454071,5.770040039904416,8.665451132784217,8048.24560546875,9864.0
sintel,bamboo_2,Random-4 (seed 0),random4_seed0,0,50,0.3935610353946686,3.5666446685791016,0.37055617570877075,5.79605921311304,8.626550930825498,8048.24560546875,9864.0
sintel,bamboo_2,Random-4 (seed 1),random4_seed1,1,50,0.4030820429325104,3.578558921813965,0.3867368698120117,5.837590486044064,8.565177725216435,8048.24560546875,9864.0
sintel,bamboo_2,Random-4 (seed 2),random4_seed2,2,50,0.3897033631801605,3.5729329586029053,0.37177902460098267,5.741758276009932,8.70813391934466,8048.24560546875,9864.0
sintel,bandage_1,Full cache,full_cache,0,50,0.16496585309505463,0.1907767951488495,0.7827113270759583,7.302128876002826,6.847318206655635,10530.84130859375,15874.0
sintel,bandage_1,Recent-4,recent4,0,50,0.1608484387397766,0.1999208629131317,0.735802412033081,5.718404563143849,8.743697555478853,8064.060546875,9864.0
sintel,bandage_1,Anchor+Recent-4,anchor_recent4,0,50,0.18168942630290985,0.20568634569644928,0.7103576064109802,5.6978394410107285,8.775256045321383,8064.060546875,9864.0
sintel,bandage_1,K4,k4,0,50,0.17775894701480865,0.20111416280269623,0.7211487889289856,5.7866865649994,8.640523283639293,8064.080078125,9864.0
sintel,bandage_1,Uniform-4,anchor_uniform4,0,50,0.18041950464248657,0.20364397764205933,0.7149922847747803,5.725575976073742,8.732745877260546,8064.060546875,9864.0
sintel,bandage_1,Random-4 (seed 0),random4_seed0,0,50,0.16227242350578308,0.18943721055984497,0.7735616564750671,5.801064297789708,8.61910805212946,8064.060546875,9864.0
sintel,bandage_1,Random-4 (seed 1),random4_seed1,1,50,0.1816863864660263,0.20899072289466858,0.7168356776237488,5.916016463888809,8.451633004268757,8064.060546875,9864.0
sintel,bandage_1,Random-4 (seed 2),random4_seed2,2,50,0.15966469049453735,0.20306521654129028,0.7569472193717957,5.731806625146419,8.723253115456028,8064.060546875,9864.0
sintel,bandage_2,Full cache,full_cache,0,50,0.15301471948623657,0.1876792460680008,0.8489440679550171,7.351900243000273,6.800962791572816,10531.85205078125,15874.0
sintel,bandage_2,Recent-4,recent4,0,50,0.126848503947258,0.1745973527431488,0.9088149070739746,5.752358757890761,8.692086516928873,8073.73828125,9864.0
sintel,bandage_2,Anchor+Recent-4,anchor_recent4,0,50,0.1534295231103897,0.18874193727970123,0.8077561855316162,5.71916017215699,8.742542347986458,8073.73828125,9864.0
sintel,bandage_2,K4,k4,0,50,0.16680671274662018,0.19876544177532196,0.7614509463310242,5.901581138998154,8.472305780834855,8073.7578125,9864.0
sintel,bandage_2,Uniform-4,anchor_uniform4,0,50,0.16287554800510406,0.1958928257226944,0.7763320207595825,5.760605809977278,8.67964267115809,8073.73828125,9864.0
sintel,bandage_2,Random-4 (seed 0),random4_seed0,0,50,0.1363537460565567,0.17688040435314178,0.8810502290725708,5.8276843631174415,8.579737145073034,8073.73828125,9864.0
sintel,bandage_2,Random-4 (seed 1),random4_seed1,1,50,0.12458132207393646,0.17143063247203827,0.8998514413833618,5.768712028162554,8.667446001100867,8073.73828125,9864.0
sintel,bandage_2,Random-4 (seed 2),random4_seed2,2,50,0.11968448013067245,0.1733921766281128,0.9117319583892822,5.6694475850090384,8.81920138607654,8073.73828125,9864.0
sintel,cave_2,Full cache,full_cache,0,50,0.7619301676750183,11.08612060546875,0.3152163624763489,7.309612012999423,6.840308337991119,10538.36572265625,15984.0
sintel,cave_2,Recent-4,recent4,0,50,0.7525220513343811,11.68542766571045,0.256417840719223,5.74241878092289,8.707132291728168,8084.5791015625,9864.0
sintel,cave_2,Anchor+Recent-4,anchor_recent4,0,50,0.799335241317749,11.537101745605469,0.2680392861366272,5.753186315996572,8.690836217310816,8084.5791015625,9864.0
sintel,cave_2,K4,k4,0,50,0.7503461241722107,10.663691520690918,0.3136618733406067,5.979314977001195,8.362161918600998,8084.5986328125,9864.0
sintel,cave_2,Uniform-4,anchor_uniform4,0,50,0.774966835975647,11.096440315246582,0.2962363660335541,5.754883130080998,8.688273744196135,8084.5791015625,9864.0
sintel,cave_2,Random-4 (seed 0),random4_seed0,0,50,0.718649685382843,10.325841903686523,0.3177134096622467,5.832678319886327,8.572391148252875,8084.5791015625,9864.0
sintel,cave_2,Random-4 (seed 1),random4_seed1,1,50,0.7555374503135681,11.126885414123535,0.2801683843135834,5.761422541923821,8.678412256030137,8084.5791015625,9864.0
sintel,cave_2,Random-4 (seed 2),random4_seed2,2,50,0.7188231945037842,11.131549835205078,0.3088136315345764,5.734986970899627,8.718415622164295,8084.5791015625,9864.0
sintel,cave_4,Full cache,full_cache,0,50,0.4362694025039673,3.7005999088287354,0.24664118885993958,7.405254882000008,6.751962058934023,10534.18603515625,15984.0
sintel,cave_4,Recent-4,recent4,0,50,0.41196614503860474,3.9544129371643066,0.3656226396560669,5.722006649011746,8.738193271522247,8086.6826171875,9864.0
sintel,cave_4,Anchor+Recent-4,anchor_recent4,0,50,0.4502507746219635,3.89825701713562,0.25353124737739563,5.7334036969114095,8.720823204362018,8086.6826171875,9864.0
sintel,cave_4,K4,k4,0,50,0.44897088408470154,3.8089985847473145,0.23010310530662537,5.9709924919989135,8.373817261870558,8086.7021484375,9864.0
sintel,cave_4,Uniform-4,anchor_uniform4,0,50,0.455873966217041,3.8475558757781982,0.23449338972568512,5.74190981592983,8.707904095129562,8086.6826171875,9864.0
sintel,cave_4,Random-4 (seed 0),random4_seed0,0,50,0.43139058351516724,3.7916598320007324,0.28359293937683105,5.735124530037865,8.718206507657102,8086.6826171875,9864.0
sintel,cave_4,Random-4 (seed 1),random4_seed1,1,50,0.436840295791626,3.9562466144561768,0.2904711961746216,5.8451093200128525,8.554159941680963,8086.6826171875,9864.0
sintel,cave_4,Random-4 (seed 2),random4_seed2,2,50,0.4385918378829956,3.901522159576416,0.2878246009349823,5.744133374886587,8.704533257984666,8086.6826171875,9864.0
sintel,market_2,Full cache,full_cache,0,50,0.2606907784938812,8.98000717163086,0.522454559803009,7.434627867998643,6.725286172724029,10537.59521484375,16094.0
sintel,market_2,Recent-4,recent4,0,50,0.25648438930511475,8.982804298400879,0.5379980206489563,5.69533452601172,8.77911556760013,8084.14453125,9864.0
sintel,market_2,Anchor+Recent-4,anchor_recent4,0,50,0.2959223687648773,9.98350715637207,0.44353801012039185,5.748206679010764,8.698365036624734,8084.14453125,9864.0
sintel,market_2,K4,k4,0,50,0.2801550328731537,9.537248611450195,0.4634406864643097,5.87285696699837,8.513743869630646,8084.1640625,9864.0
sintel,market_2,Uniform-4,anchor_uniform4,0,50,0.29515108466148376,9.88412094116211,0.44264882802963257,5.72583736712113,8.732347217388623,8084.14453125,9864.0
sintel,market_2,Random-4 (seed 0),random4_seed0,0,50,0.256914883852005,8.826194763183594,0.5366107225418091,5.7807391551323235,8.64941293114885,8084.14453125,9864.0
sintel,market_2,Random-4 (seed 1),random4_seed1,1,50,0.26276695728302,8.41646957397461,0.5667545199394226,5.76939391810447,8.666421587733684,8084.14453125,9864.0
sintel,market_2,Random-4 (seed 2),random4_seed2,2,50,0.2627441883087158,8.810164451599121,0.5330677628517151,5.681624018121511,8.800300731010228,8084.14453125,9864.0
sintel,market_5,Full cache,full_cache,0,50,0.25213301181793213,1.477731466293335,0.6197156310081482,7.327816913999413,6.823314581519852,10544.88330078125,16094.0
sintel,market_5,Recent-4,recent4,0,50,0.36953631043434143,1.9309026002883911,0.5347687602043152,5.691762445960194,8.784625232468755,8080.3759765625,9864.0
sintel,market_5,Anchor+Recent-4,anchor_recent4,0,50,0.30360081791877747,1.5579631328582764,0.6154724359512329,5.810746271861717,8.604746733155912,8080.3759765625,9864.0
sintel,market_5,K4,k4,0,50,0.24098879098892212,1.4268643856048584,0.7012050747871399,5.9145533310002065,8.453723755931462,8080.3955078125,9864.0
sintel,market_5,Uniform-4,anchor_uniform4,0,50,0.26699456572532654,1.47188401222229,0.6742717027664185,5.743811859050766,8.705020503276565,8080.3759765625,9864.0
sintel,market_5,Random-4 (seed 0),random4_seed0,0,50,0.314875066280365,1.7713501453399658,0.5855879783630371,5.828469770029187,8.578580995153658,8080.3759765625,9864.0
sintel,market_5,Random-4 (seed 1),random4_seed1,1,50,0.3149750530719757,1.6681556701660156,0.6053382158279419,5.7516431282274425,8.69316800178615,8080.3759765625,9864.0
sintel,market_5,Random-4 (seed 2),random4_seed2,2,50,0.34329861402511597,1.668811321258545,0.5904119610786438,5.700790986884385,8.770712716013144,8080.3759765625,9864.0
sintel,market_6,Full cache,full_cache,0,40,0.5423079133033752,9.58332633972168,0.31418290734291077,5.513144756001566,7.255387219146806,9863.0078125,16094.0
sintel,market_6,Recent-4,recent4,0,40,0.8672476410865784,9.452603340148926,0.18698856234550476,4.608204370131716,8.680170579946887,8013.3046875,9864.0
sintel,market_6,Anchor+Recent-4,anchor_recent4,0,40,0.6999754309654236,9.59772777557373,0.23730678856372833,4.6254530570004135,8.647801524968848,8013.3046875,9864.0
sintel,market_6,K4,k4,0,40,0.5755603909492493,9.611963272094727,0.24509386718273163,4.735951193997607,8.446032985030843,8013.32421875,9864.0
sintel,market_6,Uniform-4,anchor_uniform4,0,40,0.6515710949897766,9.583097457885742,0.24494245648384094,4.6085472870618105,8.679524698010008,8013.3046875,9864.0
sintel,market_6,Random-4 (seed 0),random4_seed0,0,40,0.6604270339012146,9.684977531433105,0.21888577938079834,4.618567102123052,8.660694781637554,8013.3046875,9864.0
sintel,market_6,Random-4 (seed 1),random4_seed1,1,40,0.6594310402870178,9.356958389282227,0.2249242067337036,4.6217568011488765,8.654717615184078,8013.3046875,9864.0
sintel,market_6,Random-4 (seed 2),random4_seed2,2,40,0.6048347353935242,9.680710792541504,0.2308976799249649,4.554307611892,8.782893780726148,8013.3046875,9864.0
sintel,mountain_1,Full cache,full_cache,0,50,0.1181689202785492,7.034323692321777,0.8930113911628723,7.402888544002053,6.7541203278699715,10467.09423828125,16094.0
sintel,mountain_1,Recent-4,recent4,0,50,0.18799155950546265,14.006808280944824,0.6654620170593262,5.786207282915711,8.641238993913927,8003.3125,9864.0
sintel,mountain_1,Anchor+Recent-4,anchor_recent4,0,50,0.15319818258285522,8.94157886505127,0.8360828757286072,5.805861625121906,8.611986166471914,8003.3125,9864.0
sintel,mountain_1,K4,k4,0,50,0.19315209984779358,10.956708908081055,0.7417454719543457,5.861604321999039,8.530087882654628,8003.33203125,9864.0
sintel,mountain_1,Uniform-4,anchor_uniform4,0,50,0.17993895709514618,10.261096954345703,0.7805972099304199,5.7113900519907475,8.75443623090882,8003.3125,9864.0
sintel,mountain_1,Random-4 (seed 0),random4_seed0,0,50,0.1985854059457779,12.00545597076416,0.6597362160682678,5.7778700480703264,8.653707955356115,8003.3125,9864.0
sintel,mountain_1,Random-4 (seed 1),random4_seed1,1,50,0.20437881350517273,12.890786170959473,0.6320573687553406,5.770948956953362,8.664086335360057,8003.3125,9864.0
sintel,mountain_1,Random-4 (seed 2),random4_seed2,2,50,0.15948674082756042,10.756627082824707,0.7360728979110718,5.763449775055051,8.675359715357702,8003.3125,9864.0
sintel,shaman_2,Full cache,full_cache,0,50,0.10373272001743317,0.3593290448188782,0.9687753915786743,7.4894694030008395,6.676040358742406,10537.94580078125,16094.0
sintel,shaman_2,Recent-4,recent4,0,50,0.0678914412856102,0.32762500643730164,0.9792031645774841,5.749164971988648,8.696915159612283,8073.798828125,9864.0
sintel,shaman_2,Anchor+Recent-4,anchor_recent4,0,50,0.08580981194972992,0.33666056394577026,0.9768243432044983,5.81998945097439,8.591080863837123,8073.798828125,9864.0
sintel,shaman_2,K4,k4,0,50,0.08888880163431168,0.34657782316207886,0.9747417569160461,5.796317961998284,8.626165839729481,8073.818359375,9864.0
sintel,shaman_2,Uniform-4,anchor_uniform4,0,50,0.08488652110099792,0.3408340513706207,0.9755489230155945,5.71383812604472,8.750685423181809,8073.798828125,9864.0
sintel,shaman_2,Random-4 (seed 0),random4_seed0,0,50,0.08911211788654327,0.36299100518226624,0.9660665988922119,5.761633287882432,8.67809482168145,8073.798828125,9864.0
sintel,shaman_2,Random-4 (seed 1),random4_seed1,1,50,0.06853751838207245,0.32726341485977173,0.9800038933753967,5.757043263176456,8.685013767364401,8073.798828125,9864.0
sintel,shaman_2,Random-4 (seed 2),random4_seed2,2,50,0.06870348006486893,0.32951149344444275,0.9800836443901062,5.725480766966939,8.732891094224632,8073.798828125,9864.0
sintel,shaman_3,Full cache,full_cache,0,50,0.09301834553480148,0.06019272655248642,0.9151503443717957,7.517524742997921,6.65112543148883,10545.41943359375,16094.0
sintel,shaman_3,Recent-4,recent4,0,50,0.17395053803920746,0.09845415502786636,0.721071183681488,5.693938121199608,8.781268594022922,8071.4814453125,9864.0
sintel,shaman_3,Anchor+Recent-4,anchor_recent4,0,50,0.07635164260864258,0.05287301912903786,0.9342925548553467,5.691862786188722,8.784470370811603,8071.4814453125,9864.0
sintel,shaman_3,K4,k4,0,50,0.07090987265110016,0.047596439719200134,0.9312021136283875,5.79380610699809,8.629905640026017,8071.5009765625,9864.0
sintel,shaman_3,Uniform-4,anchor_uniform4,0,50,0.07225433737039566,0.049516461789608,0.9355875253677368,5.84773346898146,8.55032129374885,8071.4814453125,9864.0
sintel,shaman_3,Random-4 (seed 0),random4_seed0,0,50,0.10797397792339325,0.06506172567605972,0.901947557926178,5.803139433963224,8.616025957841368,8071.4814453125,9864.0
sintel,shaman_3,Random-4 (seed 1),random4_seed1,1,50,0.14708441495895386,0.08419445902109146,0.7965099811553955,5.762189952190965,8.677256462360882,8071.4814453125,9864.0
sintel,shaman_3,Random-4 (seed 2),random4_seed2,2,50,0.11385344713926315,0.0701952651143074,0.9105587005615234,5.753719684900716,8.690030578168978,8071.4814453125,9864.0
sintel,sleeping_1,Full cache,full_cache,0,50,0.09962502866983414,0.09808966517448425,0.9371636509895325,7.412582400000247,6.7452875802093395,10548.36572265625,16094.0
sintel,sleeping_1,Recent-4,recent4,0,50,0.1541677713394165,0.14205607771873474,0.7377382516860962,5.700375556945801,8.771351904889132,8074.5244140625,9864.0
sintel,sleeping_1,Anchor+Recent-4,anchor_recent4,0,50,0.09510326385498047,0.09298160672187805,0.9292277097702026,5.681512374198064,8.800473660335452,8074.5244140625,9864.0
sintel,sleeping_1,K4,k4,0,50,0.0826311856508255,0.08144191652536392,0.9704024195671082,5.801948029999039,8.617795220066506,8074.5439453125,9864.0
sintel,sleeping_1,Uniform-4,anchor_uniform4,0,50,0.08870486915111542,0.08681217581033707,0.951700747013092,5.760231215972453,8.680207117616355,8074.5244140625,9864.0
sintel,sleeping_1,Random-4 (seed 0),random4_seed0,0,50,0.12073743343353271,0.11277288943529129,0.8730347752571106,5.777190911117941,8.654725240908565,8074.5244140625,9864.0
sintel,sleeping_1,Random-4 (seed 1),random4_seed1,1,50,0.12579025328159332,0.11830154061317444,0.8524466753005981,5.765221129870042,8.672694225195675,8074.5244140625,9864.0
sintel,sleeping_1,Random-4 (seed 2),random4_seed2,2,50,0.12280191481113434,0.1187385842204094,0.8453541398048401,5.816900362027809,8.595643192789652,8074.5244140625,9864.0
sintel,sleeping_2,Full cache,full_cache,0,50,0.06263267993927002,0.18202656507492065,0.9717738032341003,7.336596420998831,6.815149305049659,10538.80224609375,16094.0
sintel,sleeping_2,Recent-4,recent4,0,50,0.10027490556240082,0.2446276843547821,0.9249118566513062,5.690091094002128,8.78720554275564,8070.33203125,9864.0
sintel,sleeping_2,Anchor+Recent-4,anchor_recent4,0,50,0.05720648542046547,0.17392443120479584,0.974420964717865,5.7234882498160005,8.735931274360073,8070.33203125,9864.0
sintel,sleeping_2,K4,k4,0,50,0.058411307632923126,0.17666056752204895,0.9733349084854126,5.764449096001044,8.673855760941034,8070.3515625,9864.0
sintel,sleeping_2,Uniform-4,anchor_uniform4,0,50,0.05752483382821083,0.17447398602962494,0.9741498231887817,5.746010205009952,8.70169007991057,8070.33203125,9864.0
sintel,sleeping_2,Random-4 (seed 0),random4_seed0,0,50,0.06248678267002106,0.18542228639125824,0.9722647070884705,5.740165778901428,8.710549821362331,8070.33203125,9864.0
sintel,sleeping_2,Random-4 (seed 1),random4_seed1,1,50,0.08132898062467575,0.22417302429676056,0.9496484398841858,5.803054031915963,8.616152757669873,8070.33203125,9864.0
sintel,sleeping_2,Random-4 (seed 2),random4_seed2,2,50,0.07919633388519287,0.21944962441921234,0.9586554765701294,5.714375598821789,8.749862366469083,8070.33203125,9864.0
sintel,temple_2,Full cache,full_cache,0,50,0.21273291110992432,3.6221437454223633,0.8771386742591858,7.305789407000702,6.843887390469807,10533.00927734375,16094.0
sintel,temple_2,Recent-4,recent4,0,50,0.3343941569328308,4.0051960945129395,0.6901684403419495,5.694702700944617,8.780089607084523,8074.4638671875,9864.0
sintel,temple_2,Anchor+Recent-4,anchor_recent4,0,50,0.29554370045661926,3.8849010467529297,0.8658261299133301,5.749038134934381,8.697107033639584,8074.4638671875,9864.0
sintel,temple_2,K4,k4,0,50,0.27949002385139465,3.971437692642212,0.8704268932342529,5.778988076999667,8.65203377023733,8074.4833984375,9864.0
sintel,temple_2,Uniform-4,anchor_uniform4,0,50,0.28746160864830017,3.935931444168091,0.8693791627883911,5.713122255168855,8.751781909579005,8074.4638671875,9864.0
